investor_id,amfi_code,transaction_date,transaction_type,amount,units,kyc_status,state
INV3818,119092,2026-03-01,Lumpsum,95881.55,905.299,Verified,Maharashtra
INV3819,120503,2025-11-15,Lumpsum,12767.0,91.714,Pending,Maharashtra
INV3820,119551,2025-07-13,Lumpsum,13662.23,155.274,Verified,Maharashtra
INV3821,125497,2026-06-19,Lumpsum,58058.09,389.307,Pending,Maharashtra
INV3822,119551,2025-11-30,Lumpsum,19449.79,130.727,Verified,Maharashtra
INV3823,120503,2025-11-09,Lumpsum,15459.41,140.993,Verified,Maharashtra
INV3824,119092,2026-02-01,Redemption,77239.68,570.143,Verified,Maharashtra
INV3825,120503,2025-10-20,SIP,26308.71,217.899,Verified,Maharashtra
INV3826,120503,2026-04-28,Redemption,95229.81,703.802,Pending,Maharashtra
INV3827,120841,2026-05-09,SIP,26168.1,196.794,Verified,Maharashtra
INV3828,118632,2026-01-16,Lumpsum,93856.33,1160.602,Verified,Maharashtra
INV3829,120841,2025-12-21,SIP,84466.55,664.512,Verified,Maharashtra
INV3830,125497,2025-07-02,SIP,66259.06,558.738,Verified,Maharashtra
INV3831,119551,2025-07-16,SIP,92524.79,640.637,Pending,Maharashtra
INV3832,125497,2026-06-22,Lumpsum,77664.15,568.478,Verified,Maharashtra
INV3833,118632,2025-12-08,SIP,11106.45,125.951,Verified,Maharashtra
INV3834,118632,2026-03-05,Redemption,5679.21,68.697,Verified,Maharashtra
INV3835,120841,2025-10-10,Lumpsum,21143.99,214.989,Verified,Maharashtra
INV3836,119551,2025-09-02,SIP,8333.97,65.311,Verified,Maharashtra
INV3837,118632,2026-05-15,SIP,22863.64,186.014,Verified,Maharashtra
INV3838,125497,2025-08-28,Lumpsum,82858.11,666.936,Verified,Maharashtra
INV3839,125497,2026-03-28,Lumpsum,29101.98,254.163,Pending,Maharashtra
INV3840,119092,2025-07-17,SIP,1382.19,13.273,Pending,Maharashtra
INV3841,118632,2025-11-21,SIP,49470.47,477.081,Verified,Maharashtra
INV3842,118632,2025-12-01,Lumpsum,4768.25,51.849,Verified,Maharashtra
INV3843,120503,2025-10-26,Redemption,34361.58,334.976,Verified,Maharashtra
INV3844,118632,2026-01-06,SIP,27745.15,186.232,Pending,Maharashtra
INV3845,120503,2026-05-24,SIP,17361.94,153.476,Verified,Maharashtra
INV3846,118632,2026-04-01,Lumpsum,60404.34,485.383,Pending,Maharashtra
INV3847,119092,2025-08-10,Lumpsum,36710.0,435.427,Pending,Maharashtra
INV3848,119092,2025-11-27,Redemption,81727.67,585.309,Verified,Maharashtra
INV3849,119092,2025-06-27,Lumpsum,21879.68,153.826,Verified,Maharashtra
INV3850,119551,2026-04-26,Lumpsum,51748.5,403.002,Verified,Maharashtra
INV3851,119551,2026-06-23,Redemption,14370.64,131.471,Verified,Maharashtra
INV3852,125497,2025-11-13,Lumpsum,5296.12,41.682,Verified,Maharashtra
INV3853,120503,2025-09-01,SIP,71870.96,822.6,Verified,Maharashtra
INV3854,119092,2025-08-27,Lumpsum,22294.32,262.184,Verified,Maharashtra
INV3855,119092,2025-10-07,SIP,76724.96,690.155,Verified,Maharashtra
INV3856,119551,2025-12-23,SIP,5451.84,46.722,Verified,Maharashtra
INV3857,119092,2026-06-17,SIP,88585.64,841.179,Verified,Maharashtra
INV3858,125497,2026-02-06,Redemption,93448.46,702.611,Verified,Maharashtra
INV3859,120841,2026-03-03,Lumpsum,85963.08,900.535,Verified,Maharashtra
INV3860,120503,2025-10-07,SIP,78669.87,539.079,Verified,Maharashtra
INV3861,118632,2025-12-26,SIP,35100.11,325.031,Verified,Maharashtra
INV3862,118632,2025-10-22,Redemption,45487.84,389.923,Verified,Maharashtra
INV3863,125497,2025-08-25,Lumpsum,49051.79,365.555,Verified,Maharashtra
INV3864,125497,2026-02-08,SIP,64691.14,625.398,Verified,Maharashtra
INV3865,119092,2025-08-26,Lumpsum,28178.88,249.139,Verified,Maharashtra
INV3866,120841,2025-09-08,Redemption,52725.28,432.264,Pending,Maharashtra
INV3867,120503,2026-06-21,SIP,96851.8,769.091,Pending,Maharashtra
INV3868,119551,2026-05-12,Lumpsum,55382.95,628.638,Verified,Maharashtra
INV3869,119092,2025-11-03,Redemption,47094.71,341.422,Pending,Maharashtra
INV3870,119551,2025-11-27,Redemption,88983.9,664.099,Pending,Maharashtra
INV3871,125497,2025-12-19,SIP,85309.37,820.703,Pending,Maharashtra
INV3872,125497,2025-09-24,SIP,20667.48,235.314,Verified,Maharashtra
INV3873,119551,2026-02-28,Lumpsum,87979.08,1057.54,Pending,Maharashtra
INV3874,119551,2025-08-16,SIP,13900.14,99.76,Verified,Maharashtra
INV3875,119092,2025-11-05,Lumpsum,87665.89,688.156,Verified,Maharashtra
INV3876,118632,2025-08-08,SIP,19064.71,218.709,Verified,Maharashtra
INV3877,118632,2025-11-29,SIP,27537.98,205.883,Verified,Maharashtra
INV3878,120841,2026-01-18,Redemption,58097.87,498.49,Pending,Maharashtra
INV3879,120841,2026-03-19,SIP,2546.86,17.164,Verified,Maharashtra
INV3880,120841,2026-02-20,SIP,58961.86,462.257,Verified,Maharashtra
INV3881,118632,2025-10-25,SIP,32883.88,391.651,Verified,Maharashtra
INV3882,125497,2025-08-14,SIP,12424.15,87.773,Verified,Maharashtra
INV3883,119092,2026-04-01,Lumpsum,51539.59,530.043,Verified,Maharashtra
INV3884,119551,2026-03-10,Lumpsum,75307.45,927.072,Verified,Maharashtra
INV3885,119551,2025-12-28,Lumpsum,78805.51,762.154,Verified,Maharashtra
INV3886,119551,2026-06-12,Lumpsum,54854.77,575.657,Verified,Maharashtra
INV3887,125497,2026-01-26,Redemption,89959.35,688.711,Pending,Maharashtra
INV3888,120503,2025-08-10,Redemption,98432.85,708.572,Verified,Maharashtra
INV3889,120503,2026-05-12,SIP,49259.0,454.66,Verified,Maharashtra
INV3890,125497,2025-07-24,Lumpsum,85898.83,914.468,Pending,Maharashtra
INV3891,118632,2025-10-16,SIP,79277.42,862.153,Verified,Maharashtra
INV3892,119551,2026-01-01,Lumpsum,78081.3,885.492,Verified,Maharashtra
INV3893,119551,2025-12-04,Lumpsum,68433.88,674.083,Pending,Maharashtra
INV3894,120841,2025-12-01,Redemption,30932.88,370.88,Verified,Maharashtra
INV3895,119551,2025-12-28,Lumpsum,19483.83,142.736,Verified,Maharashtra
INV3896,119092,2026-04-14,Lumpsum,13611.2,127.437,Pending,Maharashtra
INV3897,120841,2025-11-13,Lumpsum,57502.22,475.6,Verified,Maharashtra
INV3898,120841,2026-03-23,SIP,67024.55,625.341,Verified,Maharashtra
INV3899,120503,2025-08-29,Redemption,96664.61,776.32,Verified,Maharashtra
INV3900,120503,2025-12-05,Lumpsum,98814.62,892.72,Verified,Maharashtra
INV3901,120503,2026-03-19,Redemption,40131.88,269.762,Pending,Maharashtra
INV3902,119551,2025-09-26,SIP,91593.91,655.761,Pending,Maharashtra
INV3903,125497,2025-11-03,Redemption,93107.22,640.926,Verified,Maharashtra
INV3904,119551,2026-01-16,SIP,16475.5,129.35,Verified,Maharashtra
INV3905,120841,2026-04-17,Redemption,19220.76,220.423,Pending,Maharashtra
INV3906,125497,2025-06-29,SIP,65763.78,454.272,Verified,Maharashtra
INV3907,119092,2026-02-19,Redemption,95231.69,685.378,Verified,Maharashtra
INV3908,125497,2026-01-18,SIP,87324.91,863.766,Pending,Maharashtra
INV3909,120841,2025-08-12,Lumpsum,72512.77,886.987,Verified,Maharashtra
INV3910,125497,2026-02-19,Lumpsum,57038.67,528.675,Verified,Maharashtra
INV3911,120503,2026-02-04,Lumpsum,98163.37,1044.817,Pending,Maharashtra
INV3912,118632,2026-03-14,SIP,86912.3,768.826,Verified,Maharashtra
INV3913,118632,2025-11-20,Lumpsum,83077.27,658.651,Verified,Maharashtra
INV3914,120503,2026-04-09,Lumpsum,96912.33,782.846,Verified,Maharashtra
INV3915,120503,2026-06-23,SIP,94324.07,662.92,Verified,Maharashtra
INV3916,120841,2025-08-30,SIP,31237.57,279.367,Verified,Maharashtra
INV3917,118632,2025-09-19,Lumpsum,21463.45,154.875,Verified,Maharashtra
INV3918,125497,2026-02-10,Redemption,91011.66,950.129,Verified,Maharashtra
INV3919,120841,2025-08-14,Lumpsum,23364.67,282.685,Verified,Maharashtra
INV3920,119092,2026-03-31,Lumpsum,48835.52,424.336,Pending,Maharashtra
INV3921,118632,2026-03-13,SIP,44606.96,400.888,Pending,Maharashtra
INV3922,120503,2026-01-20,SIP,631.33,6.217,Pending,Maharashtra
INV3923,125497,2026-01-12,Lumpsum,13619.27,117.877,Pending,Maharashtra
INV3924,120841,2026-04-13,SIP,93183.84,835.312,Verified,Maharashtra
INV3925,118632,2026-04-11,Redemption,76140.46,825.473,Verified,Maharashtra
INV3926,125497,2026-05-04,Redemption,58150.86,427.983,Pending,Maharashtra
INV3927,119092,2026-06-09,SIP,21940.82,180.496,Verified,Maharashtra
INV3928,125497,2025-08-09,Lumpsum,35819.12,251.384,Verified,Maharashtra
INV3929,120841,2026-06-20,SIP,21353.06,195.516,Verified,Maharashtra
INV3930,125497,2026-01-13,Lumpsum,32148.62,354.929,Pending,Maharashtra
INV3931,119551,2025-11-10,Lumpsum,74237.34,726.911,Verified,Maharashtra
INV3932,118632,2025-11-22,SIP,41848.17,391.457,Verified,Maharashtra
INV3933,125497,2025-09-02,Redemption,82327.91,755.818,Pending,Maharashtra
INV3934,120841,2026-02-25,SIP,81973.87,871.89,Verified,Maharashtra
INV3935,119551,2025-07-25,Lumpsum,44017.45,516.188,Verified,Maharashtra
INV3936,118632,2026-02-18,SIP,56674.86,665.323,Verified,Maharashtra
INV3937,120503,2025-12-05,Lumpsum,16432.76,204.029,Pending,Maharashtra
INV3938,118632,2025-08-13,SIP,35121.11,376.408,Verified,Maharashtra
INV3939,119551,2026-05-22,SIP,50902.1,618.601,Pending,Maharashtra
INV3940,118632,2025-07-14,Redemption,29445.23,203.618,Verified,Maharashtra
INV3941,119551,2026-02-02,SIP,78186.94,741.354,Verified,Maharashtra
INV3942,125497,2025-12-02,Lumpsum,90775.31,628.324,Verified,Maharashtra
INV3943,120841,2025-08-05,SIP,2322.56,23.81,Pending,Maharashtra
INV3944,120841,2026-04-11,Lumpsum,58405.06,406.636,Pending,Maharashtra
INV3945,119551,2025-12-25,SIP,65369.46,454.314,Verified,Maharashtra
INV3946,119092,2026-04-03,Redemption,22627.95,154.297,Verified,Maharashtra
INV3947,120841,2026-06-05,SIP,5394.3,48.65,Pending,Maharashtra
INV3948,119092,2026-01-12,Lumpsum,15422.71,114.349,Verified,Maharashtra
INV3949,119092,2026-06-01,Redemption,88959.69,642.284,Pending,Maharashtra
INV3950,118632,2026-04-08,Lumpsum,50568.86,377.911,Verified,Maharashtra
INV3951,120503,2026-01-07,SIP,77723.6,705.196,Verified,Maharashtra
INV3952,125497,2026-02-23,SIP,25414.73,178.745,Verified,Maharashtra
INV3953,119092,2026-04-22,Lumpsum,4713.8,39.573,Verified,Maharashtra
INV3954,118632,2026-06-12,Lumpsum,14992.38,145.186,Pending,Maharashtra
INV3955,119092,2025-12-25,Redemption,51325.52,434.139,Verified,Maharashtra
INV3956,118632,2025-07-31,Redemption,77017.81,607.67,Verified,Maharashtra
INV3957,125497,2026-02-14,Redemption,20208.93,170.856,Verified,Maharashtra
INV3958,120503,2026-03-15,Redemption,4918.05,36.229,Pending,Maharashtra
INV3959,118632,2025-09-20,SIP,20198.34,139.826,Pending,Maharashtra
INV3960,120503,2026-03-30,Lumpsum,54926.09,560.677,Pending,Maharashtra
INV3961,125497,2026-05-23,Redemption,17557.5,117.909,Verified,Maharashtra
INV3962,118632,2026-02-25,SIP,71213.44,515.605,Verified,Maharashtra
INV3963,125497,2026-05-15,Lumpsum,27602.27,199.663,Verified,Maharashtra
INV3964,119551,2026-01-30,Lumpsum,10443.72,73.712,Verified,Maharashtra
INV3965,119551,2025-11-15,Lumpsum,36947.16,295.15,Verified,Maharashtra
INV3966,120503,2025-07-05,Redemption,91925.86,749.585,Verified,Maharashtra
INV3967,120841,2025-10-04,SIP,47448.38,336.945,Verified,Maharashtra
INV3968,120503,2025-10-10,Redemption,2509.39,27.545,Verified,Maharashtra
INV3969,120503,2026-03-31,Redemption,58468.79,649.424,Verified,Maharashtra
INV3970,118632,2026-05-01,Redemption,54187.78,647.703,Verified,Maharashtra
INV3971,118632,2025-10-04,Lumpsum,3664.65,32.843,Verified,Maharashtra
INV3972,119551,2025-10-11,Lumpsum,2177.86,24.035,Verified,Maharashtra
INV3973,119092,2026-03-25,Lumpsum,80295.42,604.949,Verified,Maharashtra
INV3974,119551,2026-04-13,SIP,36839.09,346.587,Verified,Maharashtra
INV3975,119092,2025-11-13,Lumpsum,93212.96,799.363,Pending,Maharashtra
INV3976,119551,2026-06-09,SIP,39597.97,312.053,Pending,Maharashtra
INV3977,118632,2025-07-10,Lumpsum,10464.26,76.647,Pending,Maharashtra
INV3978,120503,2026-06-07,Redemption,64127.11,572.614,Pending,Maharashtra
INV3979,119092,2026-04-25,Redemption,93619.66,637.316,Verified,Maharashtra
INV3980,120841,2026-01-21,Redemption,6239.49,67.056,Pending,Maharashtra
INV3981,119092,2025-09-13,Lumpsum,13237.6,116.914,Verified,Maharashtra
INV3982,120841,2026-02-06,Lumpsum,7413.94,65.066,Pending,Maharashtra
INV3983,119551,2026-03-31,SIP,82805.08,652.314,Pending,Maharashtra
INV3984,119551,2025-10-03,Lumpsum,18044.92,166.177,Verified,Maharashtra
INV3985,118632,2026-04-28,Lumpsum,35710.14,373.412,Pending,Maharashtra
INV3986,119551,2026-05-21,Redemption,85872.36,825.96,Verified,Maharashtra
INV3987,125497,2026-02-09,Lumpsum,91158.01,1111.283,Pending,Maharashtra
INV3988,119092,2026-05-02,SIP,40661.73,397.96,Pending,Maharashtra
INV3989,120503,2025-10-10,Lumpsum,11889.22,134.506,Pending,Maharashtra
INV3990,125497,2025-08-25,Redemption,68997.92,719.68,Pending,Maharashtra
INV3991,119551,2025-09-16,Redemption,8220.05,67.508,Pending,Maharashtra
INV3992,125497,2025-10-15,Lumpsum,74416.37,651.045,Pending,Maharashtra
INV3993,125497,2025-09-25,SIP,43395.1,293.702,Verified,Maharashtra
INV3994,120841,2026-02-09,Lumpsum,45211.9,394.782,Pending,Maharashtra
INV3995,120503,2025-12-02,Redemption,19999.88,165.65,Pending,Maharashtra
INV3996,120503,2026-01-12,Redemption,30863.25,210.52,Verified,Maharashtra
INV3997,119551,2025-11-29,Redemption,29309.5,251.241,Verified,Maharashtra
INV3998,119092,2025-11-17,Redemption,52372.74,526.874,Verified,Maharashtra
INV3999,119551,2026-04-06,Redemption,15994.74,119.524,Verified,Maharashtra
INV4000,120503,2025-09-21,Lumpsum,56265.31,548.481,Verified,Maharashtra
INV4001,119092,2025-08-16,SIP,89212.27,747.139,Verified,Maharashtra
INV4002,118632,2026-03-30,Lumpsum,9369.1,116.14,Pending,Maharashtra
INV4003,120503,2026-01-17,SIP,49077.83,454.067,Verified,Maharashtra
INV4004,119092,2025-12-12,SIP,9307.65,64.83,Verified,Maharashtra
INV4005,125497,2026-01-22,SIP,80702.22,852.578,Pending,Maharashtra
INV4006,118632,2025-10-02,Lumpsum,83569.14,669.988,Verified,Maharashtra
INV4007,125497,2026-04-15,Lumpsum,1091.2,13.093,Pending,Maharashtra
INV4008,120841,2026-06-09,SIP,54757.67,499.551,Verified,Maharashtra
INV4009,119092,2025-09-22,Redemption,99820.69,672.848,Verified,Maharashtra
INV4010,119551,2025-07-27,SIP,79404.73,532.199,Verified,Maharashtra
INV4011,119092,2025-10-06,Redemption,91250.75,702.564,Verified,Maharashtra
INV4012,119092,2026-02-24,Lumpsum,95297.92,904.391,Verified,Maharashtra
INV4013,120841,2025-08-20,Redemption,32034.44,260.987,Pending,Maharashtra
INV4014,119551,2025-07-06,Redemption,36584.61,251.436,Pending,Maharashtra
INV4015,120503,2025-07-04,Redemption,50148.61,398.782,Verified,Maharashtra
INV4016,119551,2025-07-24,Redemption,32082.91,353.002,Pending,Maharashtra
INV4017,120841,2026-01-05,Lumpsum,8451.55,105.593,Verified,Maharashtra
INV4018,120841,2026-04-07,Redemption,75354.94,709.141,Pending,Maharashtra
INV4019,125497,2026-01-20,Lumpsum,65232.19,621.675,Pending,Maharashtra
INV4020,119092,2026-04-28,Lumpsum,84878.78,587.718,Verified,Maharashtra
INV4021,125497,2025-12-21,Lumpsum,74338.21,577.473,Pending,Maharashtra
INV4022,125497,2025-07-31,SIP,64997.78,604.769,Verified,Maharashtra
INV4023,120503,2025-12-05,Redemption,24541.62,191.101,Pending,Maharashtra
INV4024,119092,2026-03-06,Redemption,83268.36,814.04,Verified,Maharashtra
INV4025,125497,2025-10-28,Lumpsum,43716.72,422.536,Verified,Maharashtra
INV4026,125497,2026-02-01,Redemption,16646.94,205.85,Verified,Maharashtra
INV4027,118632,2026-03-04,Redemption,3444.56,32.293,Verified,Maharashtra
INV4028,125497,2026-06-18,SIP,74741.98,894.662,Verified,Maharashtra
INV4029,120503,2026-06-07,SIP,55562.55,444.144,Verified,Maharashtra
INV4030,118632,2026-01-07,Lumpsum,49071.52,583.942,Verified,Maharashtra
INV4031,119092,2026-05-23,Redemption,70069.72,600.106,Pending,Maharashtra
INV4032,125497,2025-08-06,SIP,43469.36,414.502,Verified,Maharashtra
INV4033,119551,2026-05-18,Redemption,27630.47,344.363,Pending,Maharashtra
INV4034,119092,2025-10-20,Redemption,39806.53,333.122,Verified,Maharashtra
INV4035,120503,2026-04-20,Redemption,1707.68,14.953,Verified,Maharashtra
INV4036,119551,2026-01-24,Lumpsum,76636.43,629.002,Verified,Maharashtra
INV4037,119551,2026-04-29,Lumpsum,53547.46,471.919,Verified,Maharashtra
INV4038,120841,2025-10-09,Lumpsum,26837.49,205.175,Verified,Maharashtra
INV4039,120841,2025-12-28,SIP,15181.99,134.177,Pending,Maharashtra
INV4040,119092,2025-11-30,SIP,40053.47,365.321,Pending,Maharashtra
INV4041,120503,2026-01-12,Redemption,88944.35,867.297,Verified,Maharashtra
INV4042,125497,2025-12-04,Lumpsum,65728.04,683.24,Pending,Maharashtra
INV4043,119092,2026-05-23,SIP,82684.38,823.622,Pending,Maharashtra
INV4044,119551,2026-01-01,SIP,23683.55,219.44,Verified,Maharashtra
INV4045,119092,2026-01-21,Redemption,12131.86,105.56,Pending,Maharashtra
INV4046,119551,2025-11-06,Redemption,23598.81,213.43,Verified,Maharashtra
INV4047,119551,2026-02-17,Lumpsum,31345.18,236.831,Verified,Maharashtra
INV4048,119551,2026-06-04,Redemption,31083.59,242.01,Verified,Maharashtra
INV4049,120503,2026-05-01,Redemption,40358.64,354.654,Pending,Maharashtra
INV4050,119551,2025-11-07,Redemption,62823.25,565.069,Verified,Maharashtra
INV4051,118632,2025-11-11,Redemption,61337.71,723.106,Pending,Maharashtra
INV4052,120841,2026-04-05,SIP,97921.66,804.713,Verified,Maharashtra
INV4053,119092,2025-06-29,SIP,36856.76,312.356,Verified,Maharashtra
INV4054,125497,2025-08-21,Lumpsum,16184.79,139.525,Verified,Maharashtra
INV4055,125497,2025-07-06,Lumpsum,95953.25,655.179,Pending,Maharashtra
INV4056,120503,2026-01-16,Lumpsum,49536.1,412.455,Verified,Maharashtra
INV4057,120841,2025-09-24,SIP,19369.94,201.836,Verified,Maharashtra
INV4058,118632,2025-09-22,SIP,38015.12,264.651,Verified,Maharashtra
INV4059,119092,2026-02-01,Lumpsum,89876.78,724.276,Verified,Maharashtra
INV4060,119092,2025-12-27,SIP,77716.87,632.053,Verified,Maharashtra
INV4061,119551,2025-11-11,Redemption,73726.75,623.455,Verified,Maharashtra
INV4062,119092,2026-06-13,Lumpsum,9383.47,87.597,Verified,Maharashtra
INV4063,125497,2025-12-25,Lumpsum,1213.86,13.096,Pending,Maharashtra
INV4064,120503,2026-02-14,SIP,70707.55,673.165,Pending,Maharashtra
INV4065,119092,2025-10-04,Redemption,41056.03,501.59,Verified,Maharashtra
INV4066,119092,2025-08-10,Redemption,96079.78,749.519,Verified,Maharashtra
INV4067,120503,2026-05-10,Lumpsum,66448.91,477.695,Pending,Maharashtra
INV4068,118632,2026-05-07,Redemption,48130.87,517.374,Verified,Maharashtra
INV4069,125497,2025-10-29,SIP,3954.93,30.815,Pending,Maharashtra
INV4070,125497,2025-09-06,SIP,61107.5,759.531,Verified,Maharashtra
INV4071,119092,2025-07-22,Lumpsum,53729.19,602.813,Pending,Maharashtra
INV4072,120503,2026-02-21,Lumpsum,85492.55,589.133,Verified,Maharashtra
INV4073,118632,2026-05-19,Redemption,26719.39,186.638,Verified,Maharashtra
INV4074,120841,2026-02-25,Lumpsum,29086.33,225.804,Pending,Maharashtra
INV4075,120841,2025-11-25,Redemption,74736.3,588.703,Verified,Maharashtra
INV4076,120841,2025-10-12,Redemption,2723.32,19.935,Pending,Maharashtra
INV4077,119092,2025-12-05,SIP,77528.6,686.528,Verified,Maharashtra
INV4078,118632,2025-09-13,Redemption,79921.11,848.43,Pending,Maharashtra
INV4079,119551,2025-10-05,Lumpsum,92919.01,765.437,Pending,Maharashtra
INV4080,118632,2025-12-12,SIP,95458.36,724.972,Pending,Maharashtra
INV4081,119092,2026-06-22,Redemption,66141.87,449.4,Verified,Maharashtra
INV4082,125497,2025-07-26,Redemption,25599.81,178.055,Verified,Maharashtra
INV4083,119092,2025-11-03,SIP,86098.58,578.392,Verified,Maharashtra
INV4084,119092,2025-07-06,SIP,1767.52,14.415,Pending,Maharashtra
INV4085,120503,2025-10-19,Redemption,66208.45,752.363,Verified,Maharashtra
INV4086,118632,2025-07-15,SIP,57181.24,453.928,Pending,Maharashtra
INV4087,120841,2026-02-07,Redemption,59618.86,438.113,Pending,Maharashtra
INV4088,119551,2026-03-22,SIP,68257.3,575.116,Verified,Maharashtra
INV4089,125497,2026-03-15,SIP,99737.94,671.039,Verified,Maharashtra
INV4090,120503,2026-06-20,Redemption,99992.52,905.152,Pending,Maharashtra
INV4091,118632,2025-09-06,Lumpsum,80647.56,614.807,Verified,Maharashtra
INV4092,118632,2025-09-29,Redemption,34019.76,274.937,Pending,Maharashtra
INV4093,119092,2025-08-13,SIP,11714.81,102.685,Verified,Maharashtra
INV4094,120841,2025-07-09,Lumpsum,16973.57,156.664,Verified,Maharashtra
INV4095,118632,2025-12-19,Lumpsum,41867.03,355.277,Verified,Maharashtra
INV4096,125497,2025-11-27,Lumpsum,19921.78,221.278,Verified,Maharashtra
INV4097,125497,2026-02-12,SIP,77531.95,800.928,Pending,Maharashtra
INV4098,120841,2025-10-21,SIP,36389.97,319.958,Verified,Maharashtra
INV4099,120503,2025-09-20,Lumpsum,45013.16,318.899,Verified,Maharashtra
INV4100,120841,2026-04-06,Lumpsum,62417.99,555.537,Pending,Maharashtra
INV4101,120503,2025-10-24,Redemption,40585.14,323.248,Verified,Maharashtra
INV4102,125497,2026-03-16,Redemption,30858.36,254.891,Pending,Maharashtra
INV4103,119551,2026-01-24,Redemption,59249.45,648.445,Pending,Maharashtra
INV4104,119092,2025-08-14,Redemption,12231.68,127.097,Verified,Maharashtra
INV4105,120841,2025-07-23,Redemption,27288.7,217.011,Pending,Maharashtra
INV4106,120503,2025-09-15,Lumpsum,70900.08,573.942,Verified,Maharashtra
